48,1270001000038,01,0,2015-11-20,2015-10-05,"飛鳥建設株式会社",,301,"鳥取県","鳥取市","数津３８番地９",,31,201,6800875,,,,,,,2015-10-05,1,,,,,,0
49,1270001000054,21,0,2025-10-31,2025-10-30,"株式会社一広",,301,"鳥取県","鳥取市","叶１１５番地８",,31,201,6800874,,,2025-10-30,01,,,2015-10-05,1,,,,,"イチコウ",0
50,1270001000062,11,0,2022-04-28,2022-04-19,"株式会社庭久松",,301,"鳥取県","鳥取市","高住１１２番地２",,31,201,6801416,,,,,,,2015-10-05,1,,,,,"ニワキュウショウ",0
51,1270001000070,12,0,2023-12-27,2023-12-22,"株式会社一条工務店山陰",,301,"鳥取県","鳥取市","吉方１９０番地",,31,201,6800842,,,,,,,2015-10-05,1,,,,,"イチジョウコウムテンサンイン",0
52,1270001000104,01,0,2015-11-20,2015-10-05,"ジェファーソンリッツ株式会社",,301,"鳥取県","鳥取市","湖山町西３丁目１４９番地２",,31,201,6800947,,,,,,,2015-10-05,1,,,,,,0
53,1270001000112,01,0,2015-11-20,2015-10-05,"株式会社エル・パパミュージック",,301,"鳥取県","鳥取市","栄町７０４番地",,31,201,6800831,,,,,,,2015-10-05,1,,,,,,0
54,1270001000129,11,0,2024-02-26,2024-02-22,"株式会社ノノアロマ",,301,"鳥取県","鳥取市","末広温泉町２７２番地",,31,201,6800833,,,,,,,2015-10-05,1,,,,,"ノノアロマ",0
55,1270001000145,01,1,2018-06-01,2015-10-05,"アロー産業株式会社",,301,"鳥取県","鳥取市","久末８６番地１",,31,201,6891123,,,,,,,2015-10-05,1,,,,,"アローサンギョウ",0
56,1270001000153,01,1,2018-10-03,2015-10-05,"株式会社加藤紙店",,301,"鳥取県","鳥取市","栄町６０９番地",,31,201,6800831,,,,,,,2015-10-05,1,,,,,"カトウカミテン",0
57,1270001000178,21,0,2024-11-01,2024-10-31,"共栄製本株式会社",,301,"鳥取県","鳥取市","南栄町３４番地",,31,201,6891121,,,2024-10-31,01,,,2015-10-05,1,,,,,"キョウエイセイホン",0
58,1270001000211,01,1,2018-04-09,2015-10-05,"株式会社コクヨＭＶＰ",,301,"鳥取県","鳥取市","湖山町南２丁目２０１番地",,31,201,6800945,,,,,,,2015-10-05,1,,,,,"コクヨエムブイピー",0
59,1270001000228,01,1,2018-04-09,2015-10-05,"株式会社光和電工",,301,"鳥取県","鳥取市","浜坂東１丁目１番１号",,31,201,6800002,,,,,,,2015-10-05,1,,,,,"コウワデンコウ",0
60,1270001000244,01,1,2025-09-26,2015-10-05,"株式会社サウンドシティ",,301,"鳥取県","鳥取市","湖山町北３丁目１１８番地",,31,201,6800941,,,,,,,2015-10-05,1,,,,,"サウンドシティ",0
61,1270001000260,01,1,2024-04-04,2015-10-05,"株式会社三創グリーン",,301,"鳥取県","鳥取市","新９３番地２１",,31,201,6800861,,,,,,,2015-10-05,1,,,,,"サンソウグリーン",0
62,1270001000269,01,1,2018-07-09,2015-10-05,"三洋製紙株式会社",,301,"鳥取県","鳥取市","古市１８５番地",,31,201,6800865,,,,,,,2015-10-05,1,,,,,"サンヨウセイシ",0
63,1270001000277,21,0,2023-05-18,2023-05-10,"サイトウコンサルタント株式会社",,301,"鳥取県","鳥取市","千代水２丁目１２１番地２",,31,201,6800911,,,2023-05-10,11,2270001000334,"令和５年５月１０日鳥取市千代水二丁目１２１番地２株式会社アスコ（2270001000334）に合併し解散",2015-10-05,1,,,,,"サイトウコンサルタント",0
64,1270001000285,01,1,2018-07-20,2015-10-05,"三和商事株式会社",,301,"鳥取県","鳥取市","千代水１丁目２２番地２",,31,201,6800911,,,,,,,2015-10-05,1,,,,,"サンワショウジ",0
65,1270001000319,01,1,2018-09-04,2015-10-05,"株式会社清水",,301,"鳥取県","鳥取市","古海５４２番地１",,31,201,6800921,,,,,,,2015-10-05,1,,,,,"シミズ",0
66,1270001000327,01,1,2023-11-10,2015-10-05,"株式会社シンカロン",,301,"鳥取県","鳥取市","古海３０１番地７",,31,201,6800921,,,,,,,2015-10-05,1,,,,,"シンカロン",0
67,1270001000368,21,0,2025-01-22,2025-01-21,"ソフトウエア・サプライ株式会社",,301,"鳥取県","鳥取市","戎町４１３番地",,31,201,6800055,,,2025-01-21,21,,,2015-10-05,1,,,,,,0
68,1270001000392,01,1,2019-12-20,2015-10-05,"株式会社ダイトリ",,301,"鳥取県","鳥取市","金沢３９３番地の３",,31,201,6801439,,,,,,,2015-10-05,1,,,,,"ダイトリ",0
69,1270001000418,01,1,2019-05-09,2015-10-05,"株式会社田村紙店",,301,"鳥取県","鳥取市","桶屋町４０番地",,31,201,6800054,,,,,,,2015-10-05,1,,,,,"タムラカミテン",0
70,1270001000426,21,0,2019-12-06,2019-12-02,"株式会社高木建設",00004222,301,"鳥取県","鳥取市","吉方温泉２丁目６３０番地",,31,201,6800841,,,2019-12-02,01,,,2015-10-05,1,,,,,"タカギケンセツ",0
71,1270001000442,01,1,2018-06-27,2015-10-05,"大山日ノ丸証券株式会社",,301,"鳥取県","鳥取市","吉方温泉３丁目１０１番地",,31,201,6800841,,,,,,,2015-10-05,1,,,,,"ダイセンヒノマルショウケン",0
72,1270001000450,21,0,2026-01-21,2026-01-21,"株式会社中国工業",,301,"鳥取県","鳥取市","田島７３６番地２",,31,201,6800804,,,2026-01-21,21,,,2015-10-05,1,,,,,,0
